game_state,inning,half_inning,home_lead,win_ex,run_ex,li,First,Second,Third,Outs
---:1,1,top,-3,0.26393,0.284109,0.383283,0,0,0,1
---:1,1,top,-2,0.34289,0.284109,0.459476,0,0,0,1
---:1,1,top,-1,0.43083,0.284109,0.530202,0,0,0,1
---:1,1,top,0,0.52382,0.284109,0.580332,0,0,0,1
---:1,1,top,1,0.615335,0.284109,0.588194,0,0,0,1
---:1,1,top,2,0.698895,0.284109,0.55722,0,0,0,1
---:1,1,top,3,0.771775,0.284109,0.499089,0,0,0,1
---:1,1,top,4,0.832595,0.284109,0.428272,0,0,0,1
---:1,1,top,5,0.880205,0.284109,0.347926,0,0,0,1
---:1,1,top,6,0.915775,0.284109,0.272591,0,0,0,1
---:1,1,top,7,0.941805,0.284109,0.20835,0,0,0,1
---:1,1,top,8,0.96044,0.284109,0.150042,0,0,0,1
---:1,1,top,9,0.973765,0.284109,0.104207,0,0,0,1
---:1,1,top,10,0.982765,0.284109,0.072091,0,0,0,1
---:1,2,bottom,-10,0.01532,0.284109,0.074043,0,0,0,1
---:1,2,bottom,-9,0.02414,0.284109,0.109789,0,0,0,1
---:1,2,bottom,-8,0.037475,0.284109,0.158155,0,0,0,1
---:1,2,bottom,-7,0.056835,0.284109,0.219838,0,0,0,1
---:1,2,bottom,-6,0.0844,0.284109,0.295424,0,0,0,1
---:1,2,bottom,-5,0.1227,0.284109,0.379048,0,0,0,1
---:1,2,bottom,-4,0.17465,0.284109,0.476235,0,0,0,1
---:1,2,bottom,-3,0.24197,0.284109,0.574606,0,0,0,1
---:1,2,bottom,-2,0.32437,0.284109,0.645424,0,0,0,1
---:1,2,bottom,-1,0.42085,0.284109,0.662788,0,0,0,1
---:1,2,bottom,0,0.526685,0.284109,0.62024,0,0,0,1
---:1,2,bottom,1,0.629705,0.284109,0.53096,0,0,0,1
---:1,2,bottom,2,0.7208,0.284109,0.42702,0,0,0,1
---:1,2,bottom,3,0.79658,0.284109,0.334555,0,0,0,1
---:1,2,bottom,4,0.85644,0.284109,0.25202,0,0,0,1
---:1,2,bottom,5,0.901635,0.284109,0.180448,0,0,0,1
---:1,2,bottom,6,0.934205,0.284109,0.122824,0,0,0,1
---:1,2,bottom,7,0.956855,0.284109,0.083682,0,0,0,1
---:1,2,bottom,8,0.97183,0.284109,0.054197,0,0,0,1
---:1,2,bottom,9,0.98198,0.284109,0.0333,0,0,0,1
---:1,2,bottom,10,0.98868,0.284109,0.018939,0,0,0,1
---:1,2,top,-10,0.01774,0.284109,0.028212,0,0,0,1
---:1,2,top,-9,0.02705,0.284109,0.048817,0,0,0,1
---:1,2,top,-8,0.040785,0.284109,0.075473,0,0,0,1
---:1,2,top,-7,0.060845,0.284109,0.112432,0,0,0,1
---:1,2,top,-6,0.08992,0.284109,0.156583,0,0,0,1
---:1,2,top,-5,0.129625,0.284109,0.220888,0,0,0,1
---:1,2,top,-4,0.181985,0.284109,0.299004,0,0,0,1
---:1,2,top,-3,0.24955,0.284109,0.382536,0,0,0,1
---:1,2,top,-2,0.33129,0.284109,0.467373,0,0,0,1
---:1,2,top,-1,0.42427,0.284109,0.553206,0,0,0,1
---:1,2,top,0,0.525415,0.284109,0.621866,0,0,0,1
---:1,2,top,1,0.62481,0.284109,0.642715,0,0,0,1
---:1,2,top,2,0.71282,0.284109,0.606804,0,0,0,1
---:1,2,top,3,0.787925,0.284109,0.524529,0,0,0,1
---:1,2,top,4,0.84826,0.284109,0.4288,0,0,0,1
---:1,2,top,5,0.89366,0.284109,0.339349,0,0,0,1
---:1,2,top,6,0.927235,0.284109,0.259479,0,0,0,1
---:1,2,top,7,0.951405,0.284109,0.190428,0,0,0,1
---:1,2,top,8,0.96812,0.284109,0.134769,0,0,0,1
---:1,2,top,9,0.97945,0.284109,0.093615,0,0,0,1
---:1,2,top,10,0.986925,0.284109,0.06336,0,0,0,1
---:1,3,bottom,-10,0.01134,0.284109,0.061738,0,0,0,1
---:1,3,bottom,-9,0.018445,0.284109,0.091918,0,0,0,1
---:1,3,bottom,-8,0.029525,0.284109,0.14199,0,0,0,1
---:1,3,bottom,-7,0.0465,0.284109,0.207595,0,0,0,1
---:1,3,bottom,-6,0.071135,0.284109,0.282014,0,0,0,1
---:1,3,bottom,-5,0.106675,0.284109,0.376359,0,0,0,1
---:1,3,bottom,-4,0.15724,0.284109,0.488237,0,0,0,1
---:1,3,bottom,-3,0.22416,0.284109,0.598667,0,0,0,1
---:1,3,bottom,-2,0.30901,0.284109,0.684253,0,0,0,1
---:1,3,bottom,-1,0.41241,0.284109,0.72478,0,0,0,1
---:1,3,bottom,0,0.529035,0.284109,0.674034,0,0,0,1
---:1,3,bottom,1,0.642385,0.284109,0.554459,0,0,0,1
---:1,3,bottom,2,0.73894,0.284109,0.431032,0,0,0,1
---:1,3,bottom,3,0.816065,0.284109,0.322568,0,0,0,1
---:1,3,bottom,4,0.874175,0.284109,0.235262,0,0,0,1
---:1,3,bottom,5,0.91618,0.284109,0.16076,0,0,0,1
---:1,3,bottom,6,0.945265,0.284109,0.105122,0,0,0,1
---:1,3,bottom,7,0.965135,0.284109,0.06926,0,0,0,1
---:1,3,bottom,8,0.978525,0.284109,0.045603,0,0,0,1
---:1,3,bottom,9,0.98695,0.284109,0.028199,0,0,0,1
---:1,3,bottom,10,0.992135,0.284109,0.0145,0,0,0,1
---:1,3,top,-10,0.01335,0.284109,0.023409,0,0,0,1
---:1,3,top,-9,0.02099,0.284109,0.038962,0,0,0,1
---:1,3,top,-8,0.032855,0.284109,0.060821,0,0,0,1
---:1,3,top,-7,0.050655,0.284109,0.096057,0,0,0,1
---:1,3,top,-6,0.07677,0.284109,0.144543,0,0,0,1
---:1,3,top,-5,0.113815,0.284109,0.211087,0,0,0,1
---:1,3,top,-4,0.165185,0.284109,0.287303,0,0,0,1
---:1,3,top,-3,0.232605,0.284109,0.374346,0,0,0,1
---:1,3,top,-2,0.316855,0.284109,0.473844,0,0,0,1
---:1,3,top,-1,0.416705,0.284109,0.584877,0,0,0,1
---:1,3,top,0,0.52675,0.284109,0.673376,0,0,0,1
---:1,3,top,1,0.63505,0.284109,0.693184,0,0,0,1
---:1,3,top,2,0.729025,0.284109,0.638882,0,0,0,1
---:1,3,top,3,0.80526,0.284109,0.541807,0,0,0,1
---:1,3,top,4,0.864505,0.284109,0.436693,0,0,0,1
---:1,3,top,5,0.9083,0.284109,0.334752,0,0,0,1
---:1,3,top,6,0.938945,0.284109,0.248643,0,0,0,1
---:1,3,top,7,0.9603,0.284109,0.180127,0,0,0,1
---:1,3,top,8,0.974875,0.284109,0.123331,0,0,0,1
---:1,3,top,9,0.984445,0.284109,0.079889,0,0,0,1
---:1,3,top,10,0.99061,0.284109,0.051879,0,0,0,1
---:1,4,bottom,-10,0.007645,0.284109,0.050695,0,0,0,1
---:1,4,bottom,-9,0.013205,0.284109,0.079626,0,0,0,1
---:1,4,bottom,-8,0.022175,0.284109,0.123479,0,0,0,1
---:1,4,bottom,-7,0.036155,0.284109,0.182734,0,0,0,1
---:1,4,bottom,-6,0.057245,0.284109,0.257842,0,0,0,1
---:1,4,bottom,-5,0.08901,0.284109,0.366372,0,0,0,1
---:1,4,bottom,-4,0.135965,0.284109,0.496272,0,0,0,1
---:1,4,bottom,-3,0.20155,0.284109,0.629186,0,0,0,1
---:1,4,bottom,-2,0.28895,0.284109,0.747107,0,0,0,1
---:1,4,bottom,-1,0.400755,0.284109,0.806366,0,0,0,1
---:1,4,bottom,0,0.531335,0.284109,0.738241,0,0,0,1
---:1,4,bottom,1,0.658095,0.284109,0.585271,0,0,0,1
---:1,4,bottom,2,0.76141,0.284109,0.430707,0,0,0,1
---:1,4,bottom,3,0.83885,0.284109,0.294702,0,0,0,1
---:1,4,bottom,4,0.893655,0.284109,0.204359,0,0,0,1
---:1,4,bottom,5,0.93173,0.284109,0.139993,0,0,0,1
---:1,4,bottom,6,0.957635,0.284109,0.087738,0,0,0,1
---:1,4,bottom,7,0.973985,0.284109,0.054953,0,0,0,1
---:1,4,bottom,8,0.98433,0.284109,0.035635,0,0,0,1
---:1,4,bottom,9,0.99104,0.284109,0.021181,0,0,0,1
---:1,4,bottom,10,0.99502,0.284109,0.010154,0,0,0,1
---:1,4,top,-10,0.00919,0.284109,0.017375,0,0,0,1
---:1,4,top,-9,0.015355,0.284109,0.033284,0,0,0,1
---:1,4,top,-8,0.02549,0.284109,0.052193,0,0,0,1
---:1,4,top,-7,0.04105,0.284109,0.080711,0,0,0,1
---:1,4,top,-6,0.06394,0.284109,0.123856,0,0,0,1
---:1,4,top,-5,0.0977,0.284109,0.185162,0,0,0,1
---:1,4,top,-4,0.14566,0.284109,0.266442,0,0,0,1
---:1,4,top,-3,0.21135,0.284109,0.364783,0,0,0,1
---:1,4,top,-2,0.29822,0.284109,0.489799,0,0,0,1
---:1,4,top,-1,0.406215,0.284109,0.622623,0,0,0,1
---:1,4,top,0,0.529535,0.284109,0.740313,0,0,0,1
---:1,4,top,1,0.64965,0.284109,0.764385,0,0,0,1
---:1,4,top,2,0.74914,0.284109,0.677948,0,0,0,1
---:1,4,top,3,0.825915,0.284109,0.561078,0,0,0,1
---:1,4,top,4,0.883155,0.284109,0.436281,0,0,0,1
---:1,4,top,5,0.923915,0.284109,0.319167,0,0,0,1
---:1,4,top,6,0.95122,0.284109,0.226544,0,0,0,1
---:1,4,top,7,0.969355,0.284109,0.159841,0,0,0,1
---:1,4,top,8,0.98149,0.284109,0.105902,0,0,0,1
---:1,4,top,9,0.98911,0.284109,0.067633,0,0,0,1
---:1,4,top,10,0.993615,0.284109,0.04251,0,0,0,1
---:1,5,bottom,-10,0.004955,0.284109,0.039561,0,0,0,1
---:1,5,bottom,-9,0.00864,0.284109,0.062956,0,0,0,1
---:1,5,bottom,-8,0.015245,0.284109,0.100709,0,0,0,1
---:1,5,bottom,-7,0.02618,0.284109,0.157344,0,0,0,1
---:1,5,bottom,-6,0.04346,0.284109,0.235711,0,0,0,1
---:1,5,bottom,-5,0.07081,0.284109,0.347773,0,0,0,1
---:1,5,bottom,-4,0.113095,0.284109,0.492187,0,0,0,1
---:1,5,bottom,-3,0.176125,0.284109,0.659471,0,0,0,1
---:1,5,bottom,-2,0.264435,0.284109,0.82313,0,0,0,1
---:1,5,bottom,-1,0.38373,0.284109,0.920626,0,0,0,1
---:1,5,bottom,0,0.5345,0.284109,0.819,0,0,0,1
---:1,5,bottom,1,0.68019,0.284109,0.593207,0,0,0,1
---:1,5,bottom,2,0.78911,0.284109,0.407469,0,0,0,1
---:1,5,bottom,3,0.864835,0.284109,0.272182,0,0,0,1
---:1,5,bottom,4,0.91523,0.284109,0.178877,0,0,0,1
---:1,5,bottom,5,0.94859,0.284109,0.110372,0,0,0,1
---:1,5,bottom,6,0.969615,0.284109,0.066408,0,0,0,1
---:1,5,bottom,7,0.982175,0.284109,0.040318,0,0,0,1
---:1,5,bottom,8,0.989705,0.284109,0.025354,0,0,0,1
---:1,5,bottom,9,0.994265,0.284109,0.013941,0,0,0,1
---:1,5,bottom,10,0.99686,0.284109,0.005917,0,0,0,1
---:1,5,top,-10,0.00614,0.284109,0.011258,0,0,0,1
---:1,5,top,-9,0.01084,0.284109,0.025118,0,0,0,1
---:1,5,top,-8,0.01875,0.284109,0.042535,0,0,0,1
---:1,5,top,-7,0.031115,0.284109,0.064718,0,0,0,1
---:1,5,top,-6,0.050495,0.284109,0.105573,0,0,0,1
---:1,5,top,-5,0.0806,0.284109,0.169388,0,0,0,1
---:1,5,top,-4,0.12472,0.284109,0.242187,0,0,0,1
---:1,5,top,-3,0.18771,0.284109,0.340857,0,0,0,1
---:1,5,top,-2,0.27628,0.284109,0.488782,0,0,0,1
---:1,5,top,-1,0.392565,0.284109,0.659637,0,0,0,1
---:1,5,top,0,0.53252,0.284109,0.820495,0,0,0,1
---:1,5,top,1,0.668085,0.284109,0.855225,0,0,0,1
---:1,5,top,2,0.77305,0.284109,0.734367,0,0,0,1
---:1,5,top,3,0.84973,0.284109,0.579949,0,0,0,1
---:1,5,top,4,0.90393,0.284109,0.430873,0,0,0,1
---:1,5,top,5,0.940225,0.284109,0.298407,0,0,0,1
---:1,5,top,6,0.963395,0.284109,0.20071,0,0,0,1
---:1,5,top,7,0.9781,0.284109,0.132753,0,0,0,1
---:1,5,top,8,0.987315,0.284109,0.084175,0,0,0,1
---:1,5,top,9,0.992695,0.284109,0.053476,0,0,0,1
---:1,5,top,10,0.995795,0.284109,0.033489,0,0,0,1
---:1,6,bottom,-10,0.0028,0.284109,0.028064,0,0,0,1
---:1,6,bottom,-9,0.00515,0.284109,0.046963,0,0,0,1
---:1,6,bottom,-8,0.009625,0.284109,0.078989,0,0,0,1
---:1,6,bottom,-7,0.017395,0.284109,0.128459,0,0,0,1
---:1,6,bottom,-6,0.03036,0.284109,0.203871,0,0,0,1
---:1,6,bottom,-5,0.05186,0.284109,0.314021,0,0,0,1
---:1,6,bottom,-4,0.08816,0.284109,0.472833,0,0,0,1
---:1,6,bottom,-3,0.145735,0.284109,0.685387,0,0,0,1
---:1,6,bottom,-2,0.23263,0.284109,0.920056,0,0,0,1
---:1,6,bottom,-1,0.35981,0.284109,1.085513,0,0,0,1
---:1,6,bottom,0,0.5407,0.284109,0.920283,0,0,0,1
---:1,6,bottom,1,0.71268,0.284109,0.581089,0,0,0,1
---:1,6,bottom,2,0.82274,0.284109,0.374002,0,0,0,1
---:1,6,bottom,3,0.89398,0.284109,0.237113,0,0,0,1
---:1,6,bottom,4,0.938135,0.284109,0.141986,0,0,0,1
---:1,6,bottom,5,0.964875,0.284109,0.080934,0,0,0,1
---:1,6,bottom,6,0.98024,0.284109,0.046261,0,0,0,1
---:1,6,bottom,7,0.988935,0.284109,0.025875,0,0,0,1
---:1,6,bottom,8,0.994,0.284109,0.014927,0,0,0,1
---:1,6,bottom,9,0.996905,0.284109,0.008625,0,0,0,1
---:1,6,bottom,10,0.998415,0.284109,0.004345,0,0,0,1
---:1,6,top,-10,0.00386,0.284109,0.007089,0,0,0,1
---:1,6,top,-9,0.006915,0.284109,0.017112,0,0,0,1
---:1,6,top,-8,0.01228,0.284109,0.030226,0,0,0,1
---:1,6,top,-7,0.02136,0.284109,0.048701,0,0,0,1
---:1,6,top,-6,0.036355,0.284109,0.079522,0,0,0,1
---:1,6,top,-5,0.06114,0.284109,0.129739,0,0,0,1
---:1,6,top,-4,0.10021,0.284109,0.214034,0,0,0,1
---:1,6,top,-3,0.158985,0.284109,0.325963,0,0,0,1
---:1,6,top,-2,0.24675,0.284109,0.472183,0,0,0,1
---:1,6,top,-1,0.370865,0.284109,0.674854,0,0,0,1
---:1,6,top,0,0.53497,0.284109,0.922581,0,0,0,1
---:1,6,top,1,0.69302,0.284109,0.992236,0,0,0,1
---:1,6,top,2,0.803035,0.284109,0.811425,0,0,0,1
---:1,6,top,3,0.87716,0.284109,0.589552,0,0,0,1
---:1,6,top,4,0.925865,0.284109,0.406335,0,0,0,1
---:1,6,top,5,0.95645,0.284109,0.268792,0,0,0,1
---:1,6,top,6,0.974735,0.284109,0.171811,0,0,0,1
---:1,6,top,7,0.985625,0.284109,0.10922,0,0,0,1
---:1,6,top,8,0.99204,0.284109,0.066889,0,0,0,1
---:1,6,top,9,0.99576,0.284109,0.038641,0,0,0,1
---:1,6,top,10,0.997695,0.284109,0.022616,0,0,0,1
---:1,7,bottom,-10,0.001245,0.284109,0.0166,0,0,0,1
---:1,7,bottom,-9,0.00254,0.284109,0.031142,0,0,0,1
---:1,7,bottom,-8,0.005155,0.284109,0.054241,0,0,0,1
---:1,7,bottom,-7,0.00999,0.284109,0.093546,0,0,0,1
---:1,7,bottom,-6,0.01855,0.284109,0.161981,0,0,0,1
---:1,7,bottom,-5,0.033445,0.284109,0.272109,0,0,0,1
---:1,7,bottom,-4,0.0607,0.284109,0.440732,0,0,0,1
---:1,7,bottom,-3,0.108505,0.284109,0.687575,0,0,0,1
---:1,7,bottom,-2,0.18908,0.284109,1.008322,0,0,0,1
---:1,7,bottom,-1,0.31996,0.284109,1.336051,0,0,0,1
---:1,7,bottom,0,0.550175,0.284109,1.090323,0,0,0,1
---:1,7,bottom,1,0.7652,0.284109,0.545114,0,0,0,1
---:1,7,bottom,2,0.868635,0.284109,0.313381,0,0,0,1
---:1,7,bottom,3,0.9283,0.284109,0.17536,0,0,0,1
---:1,7,bottom,4,0.96172,0.284109,0.092267,0,0,0,1
---:1,7,bottom,5,0.98012,0.284109,0.048751,0,0,0,1
---:1,7,bottom,6,0.989615,0.284109,0.027409,0,0,0,1
---:1,7,bottom,7,0.994515,0.284109,0.014735,0,0,0,1
---:1,7,bottom,8,0.99726,0.284109,0.006931,0,0,0,1
---:1,7,bottom,9,0.998775,0.284109,0.003578,0,0,0,1
---:1,7,bottom,10,0.99948,0.284109,0.001792,0,0,0,1
---:1,7,top,-10,0.00194,0.284109,0.004747,0,0,0,1
---:1,7,top,-9,0.003775,0.284109,0.010481,0,0,0,1
---:1,7,top,-8,0.007355,0.284109,0.018786,0,0,0,1
---:1,7,top,-7,0.01346,0.284109,0.03177,0,0,0,1
---:1,7,top,-6,0.023735,0.284109,0.054826,0,0,0,1
---:1,7,top,-5,0.04214,0.284109,0.09504,0,0,0,1
---:1,7,top,-4,0.07389,0.284109,0.165353,0,0,0,1
---:1,7,top,-3,0.12628,0.284109,0.280022,0,0,0,1
---:1,7,top,-2,0.210635,0.284109,0.445935,0,0,0,1
---:1,7,top,-1,0.33893,0.284109,0.692951,0,0,0,1
---:1,7,top,0,0.53978,0.284109,1.083185,0,0,0,1
---:1,7,top,1,0.73221,0.284109,1.179187,0,0,0,1
---:1,7,top,2,0.84243,0.284109,0.874401,0,0,0,1
---:1,7,top,3,0.90961,0.284109,0.58483,0,0,0,1
---:1,7,top,4,0.9495,0.284109,0.367825,0,0,0,1
---:1,7,top,5,0.972285,0.284109,0.227071,0,0,0,1
---:1,7,top,6,0.98461,0.284109,0.137711,0,0,0,1
---:1,7,top,7,0.991775,0.284109,0.079463,0,0,0,1
---:1,7,top,8,0.995825,0.284109,0.046437,0,0,0,1
---:1,7,top,9,0.997935,0.284109,0.026214,0,0,0,1
---:1,7,top,10,0.998975,0.284109,0.013758,0,0,0,1
---:1,8,bottom,-10,0.000335,0.284109,0.006918,0,0,0,1
---:1,8,bottom,-9,0.00081,0.284109,0.015211,0,0,0,1
---:1,8,bottom,-8,0.00197,0.284109,0.030831,0,0,0,1
---:1,8,bottom,-7,0.00405,0.284109,0.058189,0,0,0,1
---:1,8,bottom,-6,0.00815,0.284109,0.108164,0,0,0,1
---:1,8,bottom,-5,0.016225,0.284109,0.200242,0,0,0,1
---:1,8,bottom,-4,0.032845,0.284109,0.365279,0,0,0,1
---:1,8,bottom,-3,0.06593,0.284109,0.652497,0,0,0,1
---:1,8,bottom,-2,0.12888,0.284109,1.129821,0,0,0,1
---:1,8,bottom,-1,0.248005,0.284109,1.779187,0,0,0,1
---:1,8,bottom,0,0.56115,0.284109,1.32866,0,0,0,1
---:1,8,bottom,1,0.84891,0.284109,0.39025,0,0,0,1
---:1,8,bottom,2,0.92707,0.284109,0.192346,0,0,0,1
---:1,8,bottom,3,0.96536,0.284109,0.095728,0,0,0,1
---:1,8,bottom,4,0.984115,0.284109,0.045028,0,0,0,1
---:1,8,bottom,5,0.99282,0.284109,0.01965,0,0,0,1
---:1,8,bottom,6,0.99657,0.284109,0.009421,0,0,0,1
---:1,8,bottom,7,0.99827,0.284109,0.004629,0,0,0,1
---:1,8,bottom,8,0.999165,0.284109,0.001862,0,0,0,1
---:1,8,bottom,9,0.99967,0.284109,0.000751,0,0,0,1
---:1,8,bottom,10,0.99986,0.284109,0.000565,0,0,0,1
---:1,8,top,-10,0.000665,0.284109,0.001975,0,0,0,1
---:1,8,top,-9,0.001555,0.284109,0.004711,0,0,0,1
---:1,8,top,-8,0.00343,0.284109,0.008961,0,0,0,1
---:1,8,top,-7,0.006705,0.284109,0.018079,0,0,0,1
---:1,8,top,-6,0.01266,0.284109,0.032184,0,0,0,1
---:1,8,top,-5,0.02416,0.284109,0.057291,0,0,0,1
---:1,8,top,-4,0.046385,0.284109,0.113579,0,0,0,1
---:1,8,top,-3,0.08697,0.284109,0.213819,0,0,0,1
---:1,8,top,-2,0.158595,0.284109,0.378554,0,0,0,1
---:1,8,top,-1,0.283525,0.284109,0.649362,0,0,0,1
---:1,8,top,0,0.54784,0.284109,1.323225,0,0,0,1
---:1,8,top,1,0.79661,0.284109,1.508406,0,0,0,1
---:1,8,top,2,0.89439,0.284109,0.936722,0,0,0,1
---:1,8,top,3,0.94619,0.284109,0.535957,0,0,0,1
---:1,8,top,4,0.97317,0.284109,0.302023,0,0,0,1
---:1,8,top,5,0.9868,0.284109,0.168523,0,0,0,1
---:1,8,top,6,0.993405,0.284109,0.091003,0,0,0,1
---:1,8,top,7,0.99668,0.284109,0.048146,0,0,0,1
---:1,8,top,8,0.99841,0.284109,0.024765,0,0,0,1
---:1,8,top,9,0.99936,0.284109,0.011831,0,0,0,1
---:1,8,top,10,0.99971,0.284109,0.005571,0,0,0,1
---:1,9,bottom,-10,2.50E-05,0.284109,0.00186,0,0,0,1
---:1,9,bottom,-9,4.00E-05,0.284109,0.003636,0,0,0,1
---:1,9,bottom,-8,0.00031,0.284109,0.010024,0,0,0,1
---:1,9,bottom,-7,0.000705,0.284109,0.019911,0,0,0,1
---:1,9,bottom,-6,0.00143,0.284109,0.042217,0,0,0,1
---:1,9,bottom,-5,0.00325,0.284109,0.099227,0,0,0,1
---:1,9,bottom,-4,0.00804,0.284109,0.231421,0,0,0,1
---:1,9,bottom,-3,0.02017,0.284109,0.534355,0,0,0,1
---:1,9,bottom,-2,0.049655,0.284109,1.218879,0,0,0,1
---:1,9,bottom,-1,0.11728,0.284109,2.562944,0,0,0,1
---:1,9,bottom,0,0.58199,0.284109,1.716378,0,0,0,1
---:1,9,bottom,1,1,0.284109,0,0,0,0,1
---:1,9,bottom,2,1,0.284109,0,0,0,0,1
---:1,9,bottom,3,1,0.284109,0,0,0,0,1
---:1,9,bottom,4,1,0.284109,0,0,0,0,1
---:1,9,bottom,5,1,0.284109,0,0,0,0,1
---:1,9,bottom,6,1,0.284109,0,0,0,0,1
---:1,9,bottom,7,1,0.284109,0,0,0,0,1
---:1,9,bottom,8,1,0.284109,0,0,0,0,1
---:1,9,bottom,9,1,0.284109,0,0,0,0,1
---:1,9,bottom,10,1,0.284109,0,0,0,0,1
---:1,9,top,-10,0.00017,0.284109,0.000735,0,0,0,1
---:1,9,top,-9,0.000385,0.284109,0.000933,0,0,0,1
---:1,9,top,-8,0.001005,0.284109,0.002333,0,0,0,1
---:1,9,top,-7,0.002085,0.284109,0.005498,0,0,0,1
---:1,9,top,-6,0.0042,0.284109,0.012177,0,0,0,1
---:1,9,top,-5,0.00882,0.284109,0.024871,0,0,0,1
---:1,9,top,-4,0.019645,0.284109,0.054808,0,0,0,1
---:1,9,top,-3,0.04262,0.284109,0.118487,0,0,0,1
---:1,9,top,-2,0.089585,0.284109,0.237217,0,0,0,1
---:1,9,top,-1,0.184885,0.284109,0.473355,0,0,0,1
---:1,9,top,0,0.558985,0.284109,1.709953,0,0,0,1
---:1,9,top,1,0.90654,0.284109,2.068682,0,0,0,1
---:1,9,top,2,0.960445,0.284109,0.973886,0,0,0,1
---:1,9,top,3,0.98405,0.284109,0.429478,0,0,0,1
---:1,9,top,4,0.993635,0.284109,0.185341,0,0,0,1
---:1,9,top,5,0.997425,0.284109,0.078823,0,0,0,1
---:1,9,top,6,0.998825,0.284109,0.034743,0,0,0,1
---:1,9,top,7,0.999425,0.284109,0.016385,0,0,0,1
---:1,9,top,8,0.99978,0.284109,0.007691,0,0,0,1
---:1,9,top,9,0.999965,0.284109,0.00298,0,0,0,1
---:1,9,top,10,0.99998,0.284109,0.001529,0,0,0,1
---:2,1,bottom,-10,0.01795,0.112977,0.048182,0,0,0,2
---:2,1,bottom,-9,0.02744,0.112977,0.070257,0,0,0,2
---:2,1,bottom,-8,0.04138,0.112977,0.098272,0,0,0,2
---:2,1,bottom,-7,0.061,0.112977,0.134601,0,0,0,2
---:2,1,bottom,-6,0.08853,0.112977,0.179719,0,0,0,2
---:2,1,bottom,-5,0.126655,0.112977,0.231943,0,0,0,2
---:2,1,bottom,-4,0.17781,0.112977,0.285461,0,0,0,2
---:2,1,bottom,-3,0.243065,0.112977,0.334456,0,0,0,2
---:2,1,bottom,-2,0.321195,0.112977,0.368788,0,0,0,2
---:2,1,bottom,-1,0.41064,0.112977,0.387784,0,0,0,2
---:2,1,bottom,0,0.50798,0.112977,0.377185,0,0,0,2
---:2,1,bottom,1,0.605415,0.112977,0.337575,0,0,0,2
---:2,1,bottom,2,0.69454,0.112977,0.287726,0,0,0,2
---:2,1,bottom,3,0.7714,0.112977,0.229375,0,0,0,2
---:2,1,bottom,4,0.83398,0.112977,0.175923,0,0,0,2
---:2,1,bottom,5,0.88196,0.112977,0.133836,0,0,0,2
---:2,1,bottom,6,0.91848,0.112977,0.09774,0,0,0,2
---:2,1,bottom,7,0.94506,0.112977,0.067416,0,0,0,2
---:2,1,bottom,8,0.963345,0.112977,0.04509,0,0,0,2
---:2,1,bottom,9,0.975785,0.112977,0.028805,0,0,0,2
---:2,1,bottom,10,0.983945,0.112977,0.014882,0,0,0,2
---:2,1,top,-10,0.02329,0.112977,0.021738,0,0,0,2
---:2,1,top,-9,0.034685,0.112977,0.040751,0,0,0,2
---:2,1,top,-8,0.051185,0.112977,0.060105,0,0,0,2
---:2,1,top,-7,0.074595,0.112977,0.085294,0,0,0,2
---:2,1,top,-6,0.10713,0.112977,0.117096,0,0,0,2
---:2,1,top,-5,0.149875,0.112977,0.156577,0,0,0,2
---:2,1,top,-4,0.20488,0.112977,0.202633,0,0,0,2
---:2,1,top,-3,0.273675,0.112977,0.255246,0,0,0,2
---:2,1,top,-2,0.35452,0.112977,0.309129,0,0,0,2
---:2,1,top,-1,0.444565,0.112977,0.348223,0,0,0,2
---:2,1,top,0,0.539125,0.112977,0.370897,0,0,0,2
---:2,1,top,1,0.630845,0.112977,0.369245,0,0,0,2
---:2,1,top,2,0.71383,0.112977,0.344212,0,0,0,2
---:2,1,top,3,0.78522,0.112977,0.307725,0,0,0,2
---:2,1,top,4,0.844,0.112977,0.262059,0,0,0,2
---:2,1,top,5,0.88941,0.112977,0.209716,0,0,0,2
---:2,1,top,6,0.923045,0.112977,0.159396,0,0,0,2
---:2,1,top,7,0.947415,0.112977,0.119074,0,0,0,2
---:2,1,top,8,0.96434,0.112977,0.085299,0,0,0,2
---:2,1,top,9,0.976305,0.112977,0.061117,0,0,0,2
---:2,1,top,10,0.984555,0.112977,0.042303,0,0,0,2
---:2,2,bottom,-10,0.013495,0.112977,0.040952,0,0,0,2
---:2,2,bottom,-9,0.02144,0.112977,0.063687,0,0,0,2
---:2,2,bottom,-8,0.0334,0.112977,0.091274,0,0,0,2
---:2,2,bottom,-7,0.05097,0.112977,0.127155,0,0,0,2
---:2,2,bottom,-6,0.07639,0.112977,0.174172,0,0,0,2
---:2,2,bottom,-5,0.112605,0.112977,0.228895,0,0,0,2
---:2,2,bottom,-4,0.162015,0.112977,0.290024,0,0,0,2
---:2,2,bottom,-3,0.22649,0.112977,0.35138,0,0,0,2
---:2,2,bottom,-2,0.30712,0.112977,0.398709,0,0,0,2
---:2,2,bottom,-1,0.4034,0.112977,0.421849,0,0,0,2
---:2,2,bottom,0,0.510355,0.112977,0.404943,0,0,0,2
---:2,2,bottom,1,0.616215,0.112977,0.353248,0,0,0,2
---:2,2,bottom,2,0.710405,0.112977,0.288169,0,0,0,2
---:2,2,bottom,3,0.78812,0.112977,0.224795,0,0,0,2
