"des","id","type","start_speed","sz_top","sz_bot","pfx_x","pfx_z","px","pz","pitcher_name","pitch_type","count","stand","batter_name"
"Foul",281,"S",89.1,3.653481,1.768679,1.353923,7.850246,0.890024,2.799715,"Jerad Eickhoff","SL","2-0","R","Orlando Arcia"
"Ball",282,"B",91.4,3.484228,1.599345,-7.873404,8.572619,1.350094,1.955383,"Jerad Eickhoff","FT","2-1","R","Orlando Arcia"
"Foul",286,"S",87.7,3.503034,1.674606,1.357016,6.316238,0.512596,2.357292,"Jerad Eickhoff","SL","3-1","R","Orlando Arcia"
"Ball",287,"B",78.4,3.279548,1.545097,3.529529,-2.45666,1.261876,1.588294,"Jerad Eickhoff","CU","3-2","R","Orlando Arcia"
"In play, out(s)",291,"X",89.6,3.348763,1.477846,-4.128837,11.33267,-0.1043379,3.654004,"Jerad Eickhoff","FF","0-0","R","Junior Guerra"
"In play, run(s)",297,"X",75.2,3.369705,1.643247,2.947635,-2.864352,-0.6874868,1.635904,"Jerad Eickhoff","CU","0-0","L","Jonathan Villar"
"Foul (Runner Going)",306,"S",90.5,3.429743,1.629464,-6.072814,11.26854,-0.04779743,2.941296,"Jerad Eickhoff","FF","0-0","L","Eric Thames"
"Ball",308,"B",86.7,3.354515,1.591833,-1.590354,6.502383,2.489907,1.560718,"Jerad Eickhoff","SL","0-1","L","Eric Thames"
"In play, out(s)",312,"X",78.2,3.335708,1.610649,1.368051,-0.8814124,-0.5287186,1.621209,"Jerad Eickhoff","CU","1-1","L","Eric Thames"
"Foul",400,"S",88,3.660243,1.934653,-3.031913,12.39926,0.320858,2.017719,"Jerad Eickhoff","FF","0-0","R","Ryan Braun"
"Hit By Pitch",401,"B",88.2,3.645407,1.870776,-2.694893,10.76969,-2.39638,4.309484,"Jerad Eickhoff","SL","0-1","R","Ryan Braun"
"Called Strike",404,"S",87.5,3.718929,1.983491,-5.332256,9.198798,-0.3777687,2.701444,"Jerad Eickhoff","FF","0-0","L","Travis Shaw"
"Ball In Dirt",405,"B",75.4,3.699177,1.925903,0.8946443,-4.300294,0.6705656,0.7117617,"Jerad Eickhoff","CU","0-1","L","Travis Shaw"
"Called Strike",406,"S",88.8,3.762658,1.62641,-4.566872,8.391182,-0.713535,1.794184,"Jerad Eickhoff","FF","1-1","L","Travis Shaw"
"Swinging Strike",407,"S",77.3,3.508162,1.782697,3.865083,-2.691491,-0.4103129,2.647864,"Jerad Eickhoff","CU","1-2","L","Travis Shaw"
"Called Strike",411,"S",89,3.876887,1.847155,-4.411051,9.885583,-0.1896293,3.375726,"Jerad Eickhoff","FF","0-0","R","Domingo Santana"
"Ball",412,"B",90.3,3.792929,1.790712,-4.386283,11.09971,1.390827,2.491536,"Jerad Eickhoff","FF","0-1","R","Domingo Santana"
"Ball",413,"B",76.6,3.886951,1.847155,3.32923,-2.480759,0.8822669,1.845446,"Jerad Eickhoff","CU","1-1","R","Domingo Santana"
"Foul",414,"S",89.4,3.895691,1.808212,-4.867814,10.44633,0.574015,2.436862,"Jerad Eickhoff","FF","2-1","R","Domingo Santana"
"Foul",415,"S",90.8,3.820474,1.808212,-3.360309,11.87103,-0.3691443,2.973087,"Jerad Eickhoff","FF","2-2","R","Domingo Santana"
"In play, out(s)",416,"X",77.1,3.76406,1.902282,3.049908,-2.57735,-0.7034297,2.72286,"Jerad Eickhoff","CU","2-2","R","Domingo Santana"
"Called Strike",442,"S",90,3.36757,1.584176,-7.035094,4.991538,-0.1565077,2.347013,"Pat Neshek","SI","0-0","R","Manuel Pina"
"Swinging Strike",443,"S",91.2,3.302406,1.602991,-7.053834,5.87462,-0.4471055,2.605789,"Pat Neshek","SI","0-1","R","Manuel Pina"
"Foul Tip",444,"S",90.9,3.151942,1.433648,-6.892451,6.603391,0.1895823,2.847127,"Pat Neshek","SI","0-2","R","Manuel Pina"
"Swinging Strike",448,"S",83.6,3.427096,1.636902,2.389002,0.8675884,0.7942963,2.020631,"Pat Neshek","SL","0-0","L","Brett Phillips"
"Ball",449,"B",92,3.69038,1.806234,-6.151215,7.771703,-0.7961425,3.825844,"Pat Neshek","SI","0-1","L","Brett Phillips"
"Ball",450,"B",85.9,3.633963,1.749791,2.905491,2.605298,1.454403,2.393192,"Pat Neshek","SL","1-1","L","Brett Phillips"
"Called Strike",451,"S",82.1,3.539934,1.693347,4.112396,1.298483,-0.585552,2.332877,"Pat Neshek","SL","2-1","L","Brett Phillips"
"Ball",452,"B",92.4,3.671574,1.806234,-6.677449,6.603382,-0.9260088,1.644022,"Pat Neshek","SI","2-2","L","Brett Phillips"
"Swinging Strike",453,"S",81.9,3.55874,1.825048,2.867637,-0.1450034,0.09222697,3.05111,"Pat Neshek","SL","3-2","L","Brett Phillips"
"Foul",457,"S",91.6,3.634825,1.731196,-6.190332,5.532495,-0.176319,2.761297,"Pat Neshek","SI","0-0","R","Orlando Arcia"
"Swinging Strike",458,"S",83.3,3.390344,1.599491,2.58841,1.012359,1.203796,2.08685,"Pat Neshek","SL","0-1","R","Orlando Arcia"
"In play, out(s)",459,"X",84.9,3.540796,1.674752,3.333732,1.440895,1.287274,2.824434,"Pat Neshek","SL","0-2","R","Orlando Arcia"
"Ball",507,"B",93,3.220886,1.560111,-6.220073,7.897465,-0.6668344,3.926839,"Joaquin Benoit","FF","0-0","L","Eric Sogard"
"Ball",508,"B",94.2,3.145653,1.503663,-3.836812,9.440669,-0.2069658,4.79451,"Joaquin Benoit","FF","1-0","L","Eric Sogard"
"Called Strike",509,"S",93.1,3.089227,1.447215,-4.840644,8.6876,-0.1362971,2.431982,"Joaquin Benoit","FF","2-0","L","Eric Sogard"
"Foul",510,"S",94.2,3.060354,1.428399,-5.470013,10.524,-0.6852496,2.444585,"Joaquin Benoit","FF","2-1","L","Eric Sogard"
"In play, no out",511,"X",94.9,3.097971,1.466031,-4.553151,8.309043,-0.006662328,2.704913,"Joaquin Benoit","FF","2-2","L","Eric Sogard"
"Called Strike",515,"S",94,3.434869,1.699692,-3.021913,11.65689,-0.6097849,3.164973,"Joaquin Benoit","FF","0-0","L","Jonathan Villar"
"Swinging Strike",516,"S",83.1,3.332091,1.643247,-3.13036,4.863602,-0.4252968,2.051101,"Joaquin Benoit","CH","0-1","L","Jonathan Villar"
"In play, out(s)",517,"X",94.5,3.275668,1.567986,-4.865828,10.2606,-0.9279131,2.92409,"Joaquin Benoit","FF","0-2","L","Jonathan Villar"
"Foul",522,"S",93.8,3.33306,1.618087,-5.941691,9.462823,0.2611879,2.014452,"Joaquin Benoit","FF","0-0","L","Eric Thames"
"Foul",523,"S",94.1,3.295445,1.542825,-3.493702,10.18638,-0.4771451,2.574761,"Joaquin Benoit","FF","0-1","L","Eric Thames"
"Ball In Dirt",524,"B",84,3.33306,1.561641,-6.513267,5.830531,-0.4887827,0.4720024,"Joaquin Benoit","CH","0-2","L","Eric Thames"
"Swinging Strike",525,"S",85.3,3.25783,1.542825,-2.975804,1.99016,-0.0373736,1.095658,"Joaquin Benoit","SL","1-2","L","Eric Thames"
"Swinging Strike",529,"S",93.6,3.622632,1.821771,-3.968639,9.338935,0.5816911,3.514153,"Joaquin Benoit","FF","0-0","R","Ryan Braun"
"In play, run(s)",530,"X",93.8,3.472184,1.746514,-3.99493,10.37243,0.8457518,2.939506,"Joaquin Benoit","FF","0-1","R","Ryan Braun"
"Ball In Dirt",538,"B",85.6,3.680372,1.90709,-8.145393,6.199764,0.340095,0.9253198,"Joaquin Benoit","CH","0-0","L","Travis Shaw"
"Called Strike",539,"S",95,3.623955,1.869462,-3.685563,10.25123,-0.2066206,2.010398,"Joaquin Benoit","FF","1-0","L","Travis Shaw"
"Foul",540,"S",86,3.482249,1.813021,-5.00498,7.962869,-0.5512673,1.303555,"Joaquin Benoit","CH","1-1","L","Travis Shaw"
"Foul",541,"S",86,3.557473,1.850649,-4.03015,1.916285,-0.4218335,1.741619,"Joaquin Benoit","SL","1-2","L","Travis Shaw"
"Foul",542,"S",85,3.576279,1.850649,-1.345083,3.119513,-0.795457,1.660481,"Joaquin Benoit","SL","1-2","L","Travis Shaw"
"Swinging Strike",543,"S",86.2,3.501055,1.794206,-4.717568,2.673759,-0.714141,0.9993951,"Joaquin Benoit","SL","1-2","L","Travis Shaw"
"Swinging Strike",588,"S",96,3.876625,1.883211,-5.825102,7.473346,-0.2349763,3.233985,"Luis Garcia","FF","0-0","R","Domingo Santana"
"Ball",589,"B",97.8,3.867886,1.884525,-6.301159,8.001869,-1.271769,3.031402,"Luis Garcia","FF","0-1","R","Domingo Santana"
"Called Strike",590,"S",97.1,3.801408,1.865712,-7.126268,7.294012,-0.6488836,2.370278,"Luis Garcia","FT","1-1","R","Domingo Santana"
"Foul",591,"S",85.8,3.820212,1.902025,4.435951,1.849389,-0.3990129,2.387695,"Luis Garcia","SL","1-2","R","Domingo Santana"
"Ball",592,"B",98.9,3.811473,1.846898,-4.178945,7.437326,-1.728238,4.015239,"Luis Garcia","FF","1-2","R","Domingo Santana"
"Swinging Strike",593,"S",84.3,3.801408,1.82677,6.735344,1.504713,0.1035343,3.257057,"Luis Garcia","SL","2-2","R","Domingo Santana"
"In play, out(s)",597,"X",97.3,3.33976,1.527473,-4.991619,6.145919,-0.7846274,2.707516,"Luis Garcia","FF","0-0","R","Manuel Pina"
"Ball",601,"B",97.7,3.690119,1.749535,-4.941221,7.465121,1.325503,2.706523,"Luis Garcia","FF","0-0","L","Brett Phillips"
"In play, out(s)",602,"X",96,3.690119,1.730721,-5.354304,6.701435,0.3631924,2.348134,"Luis Garcia","FF","1-0","L","Brett Phillips"
"Called Strike",3,"S",94.3,3.830945,1.648206,-3.181908,10.43072,0.7415153,2.66404,"Vincent Velasquez","FF","0-0","R","George Springer"
"Ball",4,"B",94.9,3.702531,1.670345,-2.237345,11.03147,-0.2069934,1.728813,"Vincent Velasquez","FF","0-1","R","George Springer"
"Foul",5,"S",95.3,3.597517,1.546679,-2.515252,9.210157,0.5483241,1.82538,"Vincent Velasquez","FF","1-1","R","George Springer"
"Ball",6,"B",85.1,3.390269,1.614179,4.94519,0.9017276,0.7998242,0.293116,"Vincent Velasquez","SL","1-2","R","George Springer"
"Foul",7,"S",94.4,3.597517,1.546679,-2.121783,11.3551,-0.1868351,3.424473,"Vincent Velasquez","FF","2-2","R","George Springer"
"In play, out(s)",8,"X",95.7,3.597517,1.546679,-3.733812,10.98946,1.026538,2.566646,"Vincent Velasquez","FF","2-2","R","George Springer"
"Called Strike",12,"S",95.3,2.882898,1.255236,-2.915882,12.73453,0.7454809,1.851778,"Vincent Velasquez","FF","0-0","R","Jose Altuve"
"Ball",13,"B",95.5,2.832141,1.295944,-1.891809,10.34715,0.8808656,3.121351,"Vincent Velasquez","FF","0-1","R","Jose Altuve"
"Foul",14,"S",80.4,2.882898,1.214528,5.605947,-4.167099,-0.3292532,2.569224,"Vincent Velasquez","CU","1-1","R","Jose Altuve"
"Ball",15,"B",95.4,2.791448,1.295944,-4.508784,8.252312,1.150142,2.839867,"Vincent Velasquez","FF","1-2","R","Jose Altuve"
"Ball",16,"B",95.5,2.913525,1.336651,-3.899829,11.43302,0.1661836,0.7633328,"Vincent Velasquez","FF","2-2","R","Jose Altuve"
"Ball",17,"B",94.5,2.913525,1.214528,-4.697787,12.1853,0.8414504,1.422953,"Vincent Velasquez","FF","3-2","R","Jose Altuve"
"Ball In Dirt",21,"B",94.2,3.204981,1.649103,-2.677586,11.69821,1.208429,0.5470262,"Vincent Velasquez","FF","0-0","L","Josh Reddick"
"In play, out(s)",22,"X",95.1,3.18485,1.486288,-4.616008,12.45302,0.4607126,1.549198,"Vincent Velasquez","FF","1-0","L","Josh Reddick"
"Called Strike",29,"S",95.7,3.467946,1.639038,-3.263705,11.88534,0.8285474,2.122152,"Vincent Velasquez","FF","0-0","R","Yulieski Gourriel"
"Ball In Dirt",30,"B",83.6,3.376512,1.639038,3.203247,0.4966489,1.018078,0.7381588,"Vincent Velasquez","SL","0-1","R","Yulieski Gourriel"
"Ball",31,"B",94.7,3.376512,1.598335,-3.934897,11.04675,0.9616895,1.210837,"Vincent Velasquez","FF","1-1","R","Yulieski Gourriel"
"In play, out(s)",32,"X",94.8,3.335826,1.476223,-4.564279,10.06756,1.032181,2.430487,"Vincent Velasquez","FF","2-1","R","Yulieski Gourriel"
"Called Strike",61,"S",90.2,3.577387,1.760257,-5.909846,5.621871,-0.7233001,2.667395,"Vincent Velasquez","FT","0-0","L","Marwin Gonzalez"
"Called Strike",62,"S",80.2,3.536704,1.597448,3.918783,-5.590965,0.0375528,2.567961,"Vincent Velasquez","CU","0-1","L","Marwin Gonzalez"
"Ball",63,"B",80.2,3.628557,1.678853,6.927628,-4.878268,-1.174631,2.137803,"Vincent Velasquez","CU","0-2","L","Marwin Gonzalez"
"Ball",64,"B",94.7,3.628557,1.678853,-2.224305,9.777236,-1.618693,4.057476,"Vincent Velasquez","FF","1-2","L","Marwin Gonzalez"
"Foul",65,"S",88.6,3.506932,1.556744,-3.269945,4.095242,-1.289934,2.978114,"Vincent Velasquez","CH","2-2","L","Marwin Gonzalez"
"In play, out(s)",66,"X",85.8,3.506932,1.556744,-5.258574,5.69787,-1.260189,2.426857,"Vincent Velasquez","CH","2-2","L","Marwin Gonzalez"
"Called Strike",70,"S",94,3.313996,1.56681,-2.150947,11.99727,-0.7304103,3.279285,"Vincent Velasquez","FF","0-0","L","Carlos Beltran"
"Ball",71,"B",94.9,3.27331,1.56681,-2.533476,10.99826,-1.589229,2.261382,"Vincent Velasquez","FF","0-1","L","Carlos Beltran"
"In play, out(s)",72,"X",92.4,3.466672,1.556744,-8.3739,6.644394,-0.9278466,1.443029,"Vincent Velasquez","FT","1-1","L","Carlos Beltran"
"In play, run(s)",76,"X",95.3,3.275436,1.58694,-3.414223,9.272257,-0.138502,2.148384,"Vincent Velasquez","FF","0-0","L","Brian McCann"
"Ball",81,"B",86.2,3.225966,1.579096,2.524254,3.473196,0.8725203,1.286947,"Vincent Velasquez","SL","0-0","R",NA
"Called Strike",82,"S",96,3.225966,1.456983,-1.180746,12.73351,0.3629592,2.17318,"Vincent Velasquez","FF","1-0","R",NA
"Ball",83,"B",82.3,3.185279,1.456983,5.103435,-4.119136,0.8376808,1.281571,"Vincent Velasquez","CU","1-1","R",NA
"In play, run(s)",84,"X",94.9,3.154656,1.375572,-1.009672,11.76956,0.2230741,2.865167,"Vincent Velasquez","FF","2-1","R",NA
"In play, no out",89,"X",93.6,3.674012,1.440995,-4.062702,8.889545,0.3771393,2.488969,"Vincent Velasquez","FF","0-0","R","Brad Peacock"
"Foul",93,"S",83.2,3.597518,1.54668,3.855028,-3.792862,-0.6809567,2.613276,"Vincent Velasquez","CU","0-0","R","George Springer"
"Swinging Strike",94,"S",84.9,3.597518,1.54668,3.207462,1.447869,0.279736,2.085509,"Vincent Velasquez","SL","0-1","R","George Springer"
"Ball",95,"B",96.8,3.536282,1.719556,-3.969707,11.57129,1.049843,2.138921,"Vincent Velasquez","FF","0-2","R","George Springer"
"Ball In Dirt",96,"B",84.4,3.576965,1.678854,3.542327,-1.363821,0.8711266,0.07913987,"Vincent Velasquez","CU","1-2","R","George Springer"
"Swinging Strike",97,"S",95,3.597518,1.54668,-2.406214,10.49309,0.482776,1.087663,"Vincent Velasquez","FF","2-2","R","George Springer"
"Swinging Strike",147,"S",84.6,2.8829,1.21453,-0.4852669,5.691615,0.274865,1.893824,"Vincent Velasquez","SL","0-0","R","Jose Altuve"
"Swinging Strike",148,"S",93.4,2.8829,1.21453,-2.556877,12.11134,0.2677003,2.448244,"Vincent Velasquez","FF","0-1","R","Jose Altuve"
"Foul",149,"S",94.4,2.8829,1.21453,-0.3379704,11.22619,-0.3458431,2.754882,"Vincent Velasquez","FF","0-2","R","Jose Altuve"
"Foul",150,"S",83.9,2.8829,1.21453,4.032914,-1.455779,0.2557864,2.034776,"Vincent Velasquez","CU","0-2","R","Jose Altuve"
"Foul",151,"S",94.7,2.8829,1.21453,-1.478728,10.09606,0.3417809,3.968896,"Vincent Velasquez","FF","0-2","R","Jose Altuve"
"In play, no out",152,"X",80.1,2.8829,1.21453,6.337227,-5.683994,0.002929197,2.457833,"Vincent Velasquez","CU","0-2","R","Jose Altuve"
"Ball",156,"B",94.6,3.204982,1.567698,-3.766638,11.24168,-0.2244831,0.8157889,"Vincent Velasquez","FF","0-0","L","Josh Reddick"
"Ball",157,"B",94.4,3.204982,1.649104,-0.8117037,12.79086,0.9759524,1.134112,"Vincent Velasquez","FF","1-0","L","Josh Reddick"
"Ball",158,"B",94.2,3.24567,1.608402,-2.967584,11.17348,-1.044885,2.709908,"Vincent Velasquez","FF","2-0","L","Josh Reddick"
"Ball",159,"B",92.8,3.204982,1.567698,-2.230213,11.83408,-1.004093,3.649249,"Vincent Velasquez","FF","3-0","L","Josh Reddick"
"Called Strike",163,"S",81.5,3.427264,1.679742,6.502739,-4.4194,-0.4026399,2.871745,"Vincent Velasquez","CU","0-0","R","Yulieski Gourriel"
"Ball",164,"B",95,3.376514,1.63904,-3.968629,11.10044,0.380659,1.105072,"Vincent Velasquez","FF","0-1","R","Yulieski Gourriel"
"Called Strike",165,"S",86.2,3.386578,1.63904,-8.515465,2.552057,0.2493306,2.405066,"Vincent Velasquez","CH","1-1","R","Yulieski Gourriel"
"In play, out(s)",166,"X",92.5,3.335828,1.476225,-2.753524,10.04654,0.5822523,2.564231,"Vincent Velasquez","FF","1-2","R","Yulieski Gourriel"
"Ball",172,"B",89,3.669241,1.678855,-6.806545,6.445565,-1.026875,2.331418,"Vincent Velasquez","CH","0-0","L","Marwin Gonzalez"
"Called Strike",173,"S",94.5,3.618071,1.638152,-3.931924,13.32355,-0.7520414,2.029733,"Vincent Velasquez","FF","1-0","L","Marwin Gonzalez"
"Ball",175,"B",86,3.628559,1.719557,-8.846044,3.138676,-0.05984126,1.258952,"Vincent Velasquez","CH","1-1","L","Marwin Gonzalez"
"In play, run(s)",176,"X",86.1,3.506934,1.556746,-7.849869,5.138442,-0.08938286,1.966704,"Vincent Velasquez","CH","2-1","L","Marwin Gonzalez"
"Foul",183,"S",94.9,3.466673,1.556746,-3.725244,11.4128,0.21282,2.55486,"Vincent Velasquez","FF","0-0","L","Carlos Beltran"
"In play, out(s)",184,"X",92.2,3.466673,1.556746,-5.422055,9.147837,-0.6583687,2.217669,"Vincent Velasquez","FF","0-1","L","Carlos Beltran"
"Ball",234,"B",92.6,3.305633,1.759816,-2.932919,10.64549,0.9857791,1.895588,"Vincent Velasquez","FF","0-0","L","Brian McCann"
"Ball",235,"B",88,3.305633,1.678412,-7.038167,2.87035,-1.609978,2.664593,"Vincent Velasquez","CH","1-0","L","Brian McCann"
"Ball",236,"B",93.2,3.224259,1.719114,-8.360556,8.235552,-0.9217922,0.4119163,"Vincent Velasquez","FT","2-0","L","Brian McCann"
"Called Strike",237,"S",93.5,3.223833,1.678412,-3.41531,12.48551,-0.8099323,2.983009,"Vincent Velasquez","FF","3-0","L","Brian McCann"
"Ball",238,"B",94.8,3.346319,1.597007,-5.068686,9.526815,-1.338786,2.175397,"Vincent Velasquez","FF","3-1","L","Brian McCann"
"Called Strike",244,"S",92.8,3.266655,1.538393,-4.079592,12.06,-0.3463087,1.917537,"Ricardo Pinto","FF","0-0","R",NA
"Foul",245,"S",80.5,3.154657,1.375573,8.443473,-5.40313,0.4455624,1.518616,"Ricardo Pinto","CU","0-1","R",NA
"In play, no out",249,"X",96.7,3.154657,1.375573,-2.738238,11.09377,0.6149737,3.134887,"Ricardo Pinto","FF","0-2","R",NA
"Swinging Strike",256,"S",85,2.913095,1.224595,1.45363,3.434462,0.3287801,2.647913,"Ricardo Pinto","SL","0-0","R","Tyler White"
"Called Strike",257,"S",84.9,2.984412,1.387423,1.361864,3.041614,0.3148809,2.964537,"Ricardo Pinto","SL","0-1","R","Tyler White"
"Ball In Dirt",258,"B",85.8,3.025102,1.387423,1.236898,4.210795,1.978123,0.4701845,"Ricardo Pinto","SL","0-2","R","Tyler White"
"Ball In Dirt",259,"B",85.4,2.943721,1.346717,0.01502253,4.006177,1.796464,0.3082341,"Ricardo Pinto","SL","1-2","R","Tyler White"
"Foul",260,"S",96.4,2.913095,1.224595,-2.712512,8.675311,0.8823114,2.147189,"Ricardo Pinto","FF","2-2","R","Tyler White"
"Swinging Strike",261,"S",87.2,2.913095,1.224595,-6.293427,7.476044,-0.3809093,1.870526,"Ricardo Pinto","CH","2-2","R","Tyler White"
"Called Strike",265,"S",96,2.992757,1.45743,-4.118331,8.960568,0.08790756,2.219739,"Ricardo Pinto","FF","0-0","L","Norichika Aoki"
"Foul",266,"S",96.4,3.064071,1.335312,-3.103139,9.904499,0.2712583,2.190791,"Ricardo Pinto","FF","0-1","L","Norichika Aoki"
"In play, out(s)",267,"X",89.6,3.064071,1.335312,-5.019926,10.26204,-1.019944,1.752403,"Ricardo Pinto","CH","0-2","L","Norichika Aoki"
"Called Strike",271,"S",86.9,3.045663,1.377358,2.410303,3.122856,0.02421538,2.452132,"Ricardo Pinto","SL","0-0","R","Jose Altuve"
"Swinging Strike",272,"S",95.8,2.8829,1.21453,-7.413799,7.037611,-0.1857527,1.078545,"Ricardo Pinto","FT","0-1","R","Jose Altuve"
"Ball",273,"B",90.8,2.914449,1.296975,-5.386871,8.238487,-1.964942,1.710181,"Ricardo Pinto","CH","0-2","R","Jose Altuve"
"In play, run(s)",274,"X",98,2.8829,1.21453,-1.862701,9.0395,0.1525098,2.998461,"Ricardo Pinto","FF","1-2","R","Jose Altuve"
"Ball",283,"B",94.6,3.229535,1.673799,-7.418315,9.474956,0.2366341,1.496844,"Ricardo Pinto","FF","0-0","L","Josh Reddick"
"Ball",284,"B",96.3,3.180482,1.624724,-2.576081,12.3479,1.245326,1.486865,"Ricardo Pinto","FF","1-0","L","Josh Reddick"
"Called Strike",285,"S",87.6,3.198908,1.582329,-3.920247,11.09175,-0.5621572,1.959364,"Ricardo Pinto","CH","2-0","L","Josh Reddick"
"Swinging Strike",286,"S",95.8,3.185749,1.487304,-4.411646,10.30533,0.07049327,2.199101,"Ricardo Pinto","FF","2-1","L","Josh Reddick"
"Called Strike",292,"S",86.9,3.426973,1.67947,0.5547135,3.645147,0.04138176,2.456524,"Ricardo Pinto","SL","0-0","R","Yulieski Gourriel"
"Ball",293,"B",85.2,3.416962,1.679518,1.44336,3.477847,-1.259515,3.643605,"Ricardo Pinto","SL","0-1","R","Yulieski Gourriel"
"Ball",294,"B",96.4,3.432569,1.573028,-1.583209,9.638378,0.4316458,4.632187,"Ricardo Pinto","FF","1-1","R","Yulieski Gourriel"
"Swinging Strike",295,"S",87.6,3.335604,1.476014,-2.51526,9.99713,-0.3344495,1.819395,"Ricardo Pinto","FF","2-1","R","Yulieski Gourriel"
"In play, run(s)",296,"X",97.4,3.335604,1.476014,-3.498319,9.062696,-1.076217,3.173595,"Ricardo Pinto","FF","2-2","R","Yulieski Gourriel"
"Ball",305,"B",87.2,3.709694,1.760044,-6.074817,7.276386,-1.74649,2.950799,"Ricardo Pinto","CH","0-0","L","Marwin Gonzalez"
"Ball",306,"B",93.8,3.709694,1.760044,-7.392945,5.241928,-1.134927,2.622842,"Ricardo Pinto","FT","1-0","L","Marwin Gonzalez"
"Ball",307,"B",95.5,3.58765,1.678642,-1.472225,9.137878,-1.491923,4.850336,"Ricardo Pinto","FF","2-0","L","Marwin Gonzalez"
"Ball",308,"B",94.6,3.58765,1.678642,-2.16099,9.275775,-1.125975,4.911724,"Ricardo Pinto","FF","3-0","L","Marwin Gonzalez"
"Ball",314,"B",95.1,3.313775,1.5666,-1.863955,11.40071,-1.067459,2.531213,"Ricardo Pinto","FF","0-0","L","Carlos Beltran"
"Ball",315,"B",94.3,3.313775,1.607302,-3.011809,11.35162,-0.8620583,3.637817,"Ricardo Pinto","FF","1-0","L","Carlos Beltran"
"Ball In Dirt",316,"B",86.9,3.395145,1.688706,-6.396519,8.7196,-0.0608515,0.8155005,"Ricardo Pinto","CH","2-0","L","Carlos Beltran"
"Called Strike",317,"S",93.5,3.313775,1.607302,-3.589561,7.514475,-0.3467934,3.082884,"Ricardo Pinto","FF","3-0","L","Carlos Beltran"
"In play, run(s)",318,"X",93.6,3.466448,1.556535,-3.284251,10.09836,-0.08363259,2.678721,"Ricardo Pinto","FF","3-1","L","Carlos Beltran"
"Called Strike",329,"S",87.8,3.223611,1.637497,-5.646876,6.127179,-0.7125875,2.381627,"Ricardo Pinto","CH","0-0","L","Brian McCann"
"Ball",330,"B",94.8,3.183349,1.759601,-4.508885,10.63072,1.08774,1.2742,"Ricardo Pinto","FF","0-1","L","Brian McCann"
"Called Strike",331,"S",85.2,3.223611,1.678199,1.729916,2.63678,0.1521737,3.263674,"Ricardo Pinto","SL","1-1","L","Brian McCann"
"Swinging Strike",332,"S",85.3,3.275214,1.58673,1.53732,3.842644,-0.1693091,3.077963,"Ricardo Pinto","SL","1-2","L","Brian McCann"
"Ball",373,"B",94.8,3.26643,1.497477,-3.232338,9.489297,-0.1226879,3.346065,"Ricardo Pinto","FF","0-0","R",NA
"In play, no out",374,"X",85,3.154434,1.375363,-6.323405,7.246846,-1.064464,3.15817,"Ricardo Pinto","CH","1-0","R",NA
"Ball",378,"B",84,2.90281,1.224387,2.074876,1.023343,-0.1633475,4.624642,"Ricardo Pinto","SL","0-0","R","Tyler White"
"In play, run(s)",379,"X",92.8,2.912875,1.224387,-7.274347,7.055298,-0.005349806,3.163967,"Ricardo Pinto","FT","1-0","R","Tyler White"
"Called Strike",385,"S",94.6,3.183366,1.468101,-3.903435,9.944909,-0.7340534,3.275714,"Ricardo Pinto","FF","0-0","L","Norichika Aoki"
